Date,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day ()
2023-05-01 09:15:00+01:00,13.4,67.0,7.3,12.1,0.0,0.0,0.0,987.7,38.0,3.9,22.0,12.0,0.332,1.0
2023-05-01 09:35:00+01:00,13.4,67.0,7.3,12.1,0.0,0.0,0.0,987.7,38.0,3.9,22.0,12.0,0.332,1.0
2023-05-01 10:15:00+01:00,15.5,62.0,8.2,15.2,0.0,0.0,0.0,987.2,80.0,4.0,100.0,13.6,0.331,1.0
2023-05-01 10:35:00+01:00,15.5,62.0,8.2,15.2,0.0,0.0,0.0,987.2,80.0,4.0,100.0,13.6,0.331,1.0
2023-05-01 11:15:00+01:00,16.6,58.0,8.2,15.7,0.1,0.1,0.0,986.8,100.0,8.2,142.0,14.8,0.33,1.0
2023-05-01 11:35:00+01:00,16.6,58.0,8.2,15.7,0.1,0.1,0.0,986.8,100.0,8.2,142.0,14.8,0.33,1.0
2023-05-01 12:15:00+01:00,17.0,54.0,7.5,15.1,0.0,0.0,0.0,986.4,100.0,8.6,158.0,15.2,0.329,1.0
2023-05-01 12:35:00+01:00,17.0,54.0,7.5,15.1,0.0,0.0,0.0,986.4,100.0,8.6,158.0,15.2,0.329,1.0
2023-05-01 13:15:00+01:00,16.8,53.0,7.3,14.9,0.0,0.0,0.0,986.4,100.0,8.7,163.0,15.6,0.328,1.0
2023-05-01 13:35:00+01:00,16.8,53.0,7.3,14.9,0.0,0.0,0.0,986.4,100.0,8.7,163.0,15.6,0.328,1.0
2023-05-01 14:15:00+01:00,17.2,51.0,7.1,15.7,0.0,0.0,0.0,985.7,100.0,5.2,168.0,15.8,0.327,1.0
2023-05-01 14:35:00+01:00,17.2,51.0,7.1,15.7,0.0,0.0,0.0,985.7,100.0,5.2,168.0,15.8,0.327,1.0
2023-05-01 15:15:00+01:00,17.6,51.0,7.3,16.3,0.0,0.0,0.0,985.0,68.0,4.1,142.0,16.0,0.327,1.0
2023-05-01 15:35:00+01:00,17.6,51.0,7.3,16.3,0.0,0.0,0.0,985.0,68.0,4.1,142.0,16.0,0.327,1.0
2023-05-01 16:15:00+01:00,17.8,51.0,7.6,16.5,0.0,0.0,0.0,984.5,95.0,4.8,132.0,16.1,0.326,1.0
2023-05-01 16:35:00+01:00,17.8,51.0,7.6,16.5,0.0,0.0,0.0,984.5,95.0,4.8,132.0,16.1,0.326,1.0
2023-05-01 17:15:00+01:00,17.5,53.0,7.7,16.3,0.0,0.0,0.0,984.2,70.0,4.4,99.0,15.8,0.325,1.0
2023-05-01 17:35:00+01:00,17.5,53.0,7.7,16.3,0.0,0.0,0.0,984.2,70.0,4.4,99.0,15.8,0.325,1.0
2023-05-01 18:15:00+01:00,16.5,75.0,12.0,16.5,0.0,0.0,0.0,984.2,52.0,4.2,110.0,15.4,0.325,1.0
2023-05-01 18:35:00+01:00,16.5,75.0,12.0,16.5,0.0,0.0,0.0,984.2,52.0,4.2,110.0,15.4,0.325,1.0
2023-05-01 19:15:00+01:00,16.6,56.0,7.7,15.8,0.0,0.0,0.0,984.2,52.0,1.6,27.0,14.3,0.325,1.0
2023-05-01 19:35:00+01:00,16.6,56.0,7.7,15.8,0.0,0.0,0.0,984.2,52.0,1.6,27.0,14.3,0.325,1.0
2023-05-01 20:15:00+01:00,15.7,59.0,7.7,14.7,0.0,0.0,0.0,984.5,100.0,2.5,360.0,13.3,0.326,0.0
2023-05-01 20:35:00+01:00,15.7,59.0,7.7,14.7,0.0,0.0,0.0,984.5,100.0,2.5,360.0,13.3,0.326,0.0
2023-05-01 21:15:00+01:00,13.0,75.0,8.6,12.5,0.0,0.0,0.0,984.4,86.0,1.3,326.0,12.5,0.326,0.0
2023-05-01 21:35:00+01:00,13.0,75.0,8.6,12.5,0.0,0.0,0.0,984.4,86.0,1.3,326.0,12.5,0.326,0.0
2023-05-01 22:15:00+01:00,13.2,71.0,8.1,12.2,0.0,0.0,0.0,984.4,100.0,3.3,319.0,11.9,0.326,0.0
2023-05-01 22:35:00+01:00,13.2,71.0,8.1,12.2,0.0,0.0,0.0,984.4,100.0,3.3,319.0,11.9,0.326,0.0
2023-05-01 23:15:00+01:00,11.7,79.0,8.2,10.2,0.0,0.0,0.0,984.3,100.0,7.4,331.0,11.7,0.326,0.0
2023-05-01 23:35:00+01:00,11.7,79.0,8.2,10.2,0.0,0.0,0.0,984.3,100.0,7.4,331.0,11.7,0.326,0.0
2023-05-02 00:15:00+01:00,11.2,81.0,8.0,9.2,0.0,0.0,0.0,984.4,100.0,9.7,329.0,11.5,0.326,0.0
2023-05-02 00:35:00+01:00,11.2,81.0,8.0,9.2,0.0,0.0,0.0,984.4,100.0,9.7,329.0,11.5,0.326,0.0
2023-05-02 01:15:00+01:00,12.2,75.0,7.9,9.8,0.0,0.0,0.0,984.2,100.0,12.2,317.0,12.6,0.324,0.0
2023-05-02 01:35:00+01:00,12.2,75.0,7.9,9.8,0.0,0.0,0.0,984.2,100.0,12.2,317.0,12.6,0.324,0.0
2023-05-02 02:15:00+01:00,11.8,78.0,8.1,9.7,0.0,0.0,0.0,983.9,92.0,11.2,327.0,12.3,0.325,0.0
2023-05-02 02:35:00+01:00,11.8,78.0,8.1,9.7,0.0,0.0,0.0,983.9,92.0,11.2,327.0,12.3,0.325,0.0
2023-05-02 03:15:00+01:00,11.8,78.0,8.1,9.5,0.2,0.2,0.0,983.5,90.0,12.3,328.0,12.0,0.326,0.0
2023-05-02 03:35:00+01:00,11.8,78.0,8.1,9.5,0.2,0.2,0.0,983.5,90.0,12.3,328.0,12.0,0.326,0.0
2023-05-02 04:15:00+01:00,11.6,80.0,8.4,9.3,0.1,0.1,0.0,983.4,90.0,12.6,333.0,11.7,0.327,0.0
2023-05-02 04:35:00+01:00,11.6,80.0,8.4,9.3,0.1,0.1,0.0,983.4,90.0,12.6,333.0,11.7,0.327,0.0
2023-05-02 05:15:00+01:00,11.3,83.0,8.6,9.1,0.0,0.0,0.0,983.6,90.0,12.6,333.0,11.4,0.328,1.0
2023-05-02 05:35:00+01:00,11.3,83.0,8.6,9.1,0.0,0.0,0.0,983.6,90.0,12.6,333.0,11.4,0.328,1.0
2023-05-02 06:15:00+01:00,11.6,84.0,9.0,9.5,0.1,0.1,0.0,984.1,90.0,12.6,333.0,11.4,0.329,1.0
2023-05-02 06:35:00+01:00,11.6,84.0,9.0,9.5,0.1,0.1,0.0,984.1,90.0,12.6,333.0,11.4,0.329,1.0
2023-05-02 07:15:00+01:00,12.1,84.0,9.6,10.0,0.3,0.3,0.0,984.6,90.0,13.5,331.0,11.5,0.331,1.0
2023-05-02 07:35:00+01:00,12.1,84.0,9.6,10.0,0.3,0.3,0.0,984.6,90.0,13.5,331.0,11.5,0.331,1.0
2023-05-02 08:15:00+01:00,12.5,87.0,10.4,10.7,0.3,0.3,0.0,985.3,99.0,12.6,340.0,11.8,0.333,1.0
2023-05-02 08:35:00+01:00,12.5,87.0,10.4,10.7,0.3,0.3,0.0,985.3,99.0,12.6,340.0,11.8,0.333,1.0
2023-05-02 09:15:00+01:00,13.4,82.0,10.4,11.7,0.2,0.2,0.0,985.9,98.0,12.1,330.0,12.4,0.335,1.0
2023-05-02 09:35:00+01:00,13.4,82.0,10.4,11.7,0.2,0.2,0.0,985.9,98.0,12.1,330.0,12.4,0.335,1.0
2023-05-02 10:15:00+01:00,13.8,82.0,10.7,12.1,0.1,0.1,0.0,986.0,89.0,13.0,326.0,12.9,0.336,1.0
2023-05-02 10:35:00+01:00,13.8,82.0,10.7,12.1,0.1,0.1,0.0,986.0,89.0,13.0,326.0,12.9,0.336,1.0
2023-05-02 11:15:00+01:00,14.1,82.0,11.1,12.5,0.2,0.2,0.0,986.3,100.0,13.7,337.0,13.2,0.337,1.0
2023-05-02 11:35:00+01:00,14.1,82.0,11.1,12.5,0.2,0.2,0.0,986.3,100.0,13.7,337.0,13.2,0.337,1.0
2023-05-02 12:15:00+01:00,14.3,78.0,10.5,12.6,0.4,0.4,0.0,986.2,100.0,12.7,352.0,13.4,0.34,1.0
2023-05-02 12:35:00+01:00,14.3,78.0,10.5,12.6,0.4,0.4,0.0,986.2,100.0,12.7,352.0,13.4,0.34,1.0
2023-05-02 13:15:00+01:00,13.2,88.0,11.3,12.4,0.5,0.5,0.0,986.7,100.0,8.6,327.0,14.0,0.341,1.0
2023-05-02 13:35:00+01:00,13.2,88.0,11.3,12.4,0.5,0.5,0.0,986.7,100.0,8.6,327.0,14.0,0.341,1.0
2023-05-02 14:15:00+01:00,13.1,92.0,11.9,12.4,1.8,1.8,0.0,987.0,100.0,8.2,322.0,13.5,0.364,1.0
2023-05-02 14:35:00+01:00,13.1,92.0,11.9,12.4,1.8,1.8,0.0,987.0,100.0,8.2,322.0,13.5,0.364,1.0
2023-05-02 15:15:00+01:00,13.3,91.0,11.9,12.1,1.1,1.1,0.0,986.8,100.0,11.6,330.0,13.3,0.378,1.0
2023-05-02 15:35:00+01:00,13.3,91.0,11.9,12.1,1.1,1.1,0.0,986.8,100.0,11.6,330.0,13.3,0.378,1.0
2023-05-02 16:15:00+01:00,13.1,92.0,11.8,12.2,0.7,0.7,0.0,986.9,100.0,10.2,328.0,13.2,0.384,1.0
2023-05-02 16:35:00+01:00,13.1,92.0,11.8,12.2,0.7,0.7,0.0,986.9,100.0,10.2,328.0,13.2,0.384,1.0
2023-05-02 17:15:00+01:00,12.8,93.0,11.7,11.6,0.7,0.7,0.0,987.2,100.0,12.2,326.0,12.9,0.391,1.0
2023-05-02 17:35:00+01:00,12.8,93.0,11.7,11.6,0.7,0.7,0.0,987.2,100.0,12.2,326.0,12.9,0.391,1.0
2023-05-02 18:15:00+01:00,12.3,93.0,11.2,10.9,0.3,0.3,0.0,987.3,96.0,11.8,322.0,12.5,0.392,1.0
2023-05-02 18:35:00+01:00,12.3,93.0,11.2,10.9,0.3,0.3,0.0,987.3,96.0,11.8,322.0,12.5,0.392,1.0
2023-05-02 19:15:00+01:00,11.9,92.0,10.7,10.6,0.2,0.2,0.0,987.9,100.0,10.5,322.0,12.1,0.391,1.0
2023-05-02 19:35:00+01:00,11.9,92.0,10.7,10.6,0.2,0.2,0.0,987.9,100.0,10.5,322.0,12.1,0.391,1.0
2023-05-02 20:15:00+01:00,11.5,92.0,10.3,10.0,0.3,0.3,0.0,988.5,100.0,11.0,322.0,11.7,0.392,0.0
2023-05-02 20:35:00+01:00,11.5,92.0,10.3,10.0,0.3,0.3,0.0,988.5,100.0,11.0,322.0,11.7,0.392,0.0
2023-05-02 21:15:00+01:00,11.0,91.0,9.7,9.1,0.3,0.3,0.0,988.9,100.0,12.5,314.0,11.4,0.392,0.0
2023-05-02 21:35:00+01:00,11.0,91.0,9.7,9.1,0.3,0.3,0.0,988.9,100.0,12.5,314.0,11.4,0.392,0.0
2023-05-02 22:15:00+01:00,10.6,90.0,9.1,8.5,0.2,0.2,0.0,989.0,100.0,13.0,314.0,11.0,0.392,0.0
2023-05-02 22:35:00+01:00,10.6,90.0,9.1,8.5,0.2,0.2,0.0,989.0,100.0,13.0,314.0,11.0,0.392,0.0
2023-05-02 23:15:00+01:00,10.6,88.0,8.6,8.1,0.1,0.1,0.0,989.3,100.0,14.3,313.0,10.7,0.39,0.0
2023-05-02 23:35:00+01:00,10.6,88.0,8.6,8.1,0.1,0.1,0.0,989.3,100.0,14.3,313.0,10.7,0.39,0.0
2023-05-03 00:15:00+01:00,10.7,86.0,8.5,8.3,0.0,0.0,0.0,989.3,100.0,13.6,320.0,10.6,0.388,0.0
2023-05-03 00:35:00+01:00,10.7,86.0,8.5,8.3,0.0,0.0,0.0,989.3,100.0,13.6,320.0,10.6,0.388,0.0
2023-05-03 01:15:00+01:00,10.0,88.0,8.1,7.6,0.0,0.0,0.0,989.7,100.0,12.7,315.0,10.7,0.392,0.0
2023-05-03 01:35:00+01:00,10.0,88.0,8.1,7.6,0.0,0.0,0.0,989.7,100.0,12.7,315.0,10.7,0.392,0.0
2023-05-03 02:15:00+01:00,10.3,86.0,8.0,7.8,0.0,0.0,0.0,989.5,100.0,13.3,319.0,10.4,0.39,0.0
2023-05-03 02:35:00+01:00,10.3,86.0,8.0,7.8,0.0,0.0,0.0,989.5,100.0,13.3,319.0,10.4,0.39,0.0
2023-05-03 03:15:00+01:00,10.4,84.0,7.8,7.8,0.0,0.0,0.0,989.3,100.0,13.8,321.0,10.2,0.387,0.0
2023-05-03 03:35:00+01:00,10.4,84.0,7.8,7.8,0.0,0.0,0.0,989.3,100.0,13.8,321.0,10.2,0.387,0.0
2023-05-03 04:15:00+01:00,10.4,83.0,7.7,7.9,0.0,0.0,0.0,988.9,92.0,12.7,325.0,10.1,0.386,0.0
2023-05-03 04:35:00+01:00,10.4,83.0,7.7,7.9,0.0,0.0,0.0,988.9,92.0,12.7,325.0,10.1,0.386,0.0
2023-05-03 05:15:00+01:00,10.5,83.0,7.7,7.9,0.0,0.0,0.0,989.2,100.0,13.3,327.0,10.1,0.384,1.0
2023-05-03 05:35:00+01:00,10.5,83.0,7.7,7.9,0.0,0.0,0.0,989.2,100.0,13.3,327.0,10.1,0.384,1.0
2023-05-03 06:15:00+01:00,10.8,83.0,8.0,8.4,0.0,0.0,0.0,989.7,100.0,13.2,334.0,10.2,0.382,1.0
2023-05-03 06:35:00+01:00,10.8,83.0,8.0,8.4,0.0,0.0,0.0,989.7,100.0,13.2,334.0,10.2,0.382,1.0
2023-05-03 07:15:00+01:00,11.3,82.0,8.4,8.9,0.1,0.1,0.0,990.1,99.0,13.1,339.0,10.4,0.381,1.0
2023-05-03 07:35:00+01:00,11.3,82.0,8.4,8.9,0.1,0.1,0.0,990.1,99.0,13.1,339.0,10.4,0.381,1.0
2023-05-03 08:15:00+01:00,12.2,80.0,8.8,10.1,0.0,0.0,0.0,990.3,100.0,12.3,345.0,10.8,0.38,1.0
2023-05-03 08:35:00+01:00,12.2,80.0,8.8,10.1,0.0,0.0,0.0,990.3,100.0,12.3,345.0,10.8,0.38,1.0
2023-05-03 09:15:00+01:00,13.5,73.0,8.9,11.4,0.1,0.1,0.0,990.6,100.0,12.6,357.0,11.5,0.379,1.0
2023-05-03 09:35:00+01:00,13.5,73.0,8.9,11.4,0.1,0.1,0.0,990.6,100.0,12.6,357.0,11.5,0.379,1.0
2023-05-03 10:15:00+01:00,14.1,71.0,8.9,11.6,0.3,0.3,0.0,990.8,100.0,14.9,15.0,12.1,0.38,1.0
2023-05-03 10:35:00+01:00,14.1,71.0,8.9,11.6,0.3,0.3,0.0,990.8,100.0,14.9,15.0,12.1,0.38,1.0
2023-05-03 11:15:00+01:00,14.0,73.0,9.2,11.7,0.4,0.4,0.0,991.0,100.0,14.1,15.0,12.5,0.381,1.0
2023-05-03 11:35:00+01:00,14.0,73.0,9.2,11.7,0.4,0.4,0.0,991.0,100.0,14.1,15.0,12.5,0.381,1.0
2023-05-03 12:15:00+01:00,13.8,76.0,9.7,11.9,0.4,0.4,0.0,990.8,100.0,12.5,12.0,12.6,0.383,1.0
2023-05-03 12:35:00+01:00,13.8,76.0,9.7,11.9,0.4,0.4,0.0,990.8,100.0,12.5,12.0,12.6,0.383,1.0
2023-05-03 13:15:00+01:00,13.3,82.0,10.3,11.8,0.3,0.3,0.0,991.1,100.0,11.0,11.0,12.9,0.387,1.0
2023-05-03 13:35:00+01:00,13.3,82.0,10.3,11.8,0.3,0.3,0.0,991.1,100.0,11.0,11.0,12.9,0.387,1.0
2023-05-03 14:15:00+01:00,13.7,80.0,10.3,12.1,0.4,0.4,0.0,990.9,100.0,11.5,360.0,12.9,0.388,1.0
2023-05-03 14:35:00+01:00,13.7,80.0,10.3,12.1,0.4,0.4,0.0,990.9,100.0,11.5,360.0,12.9,0.388,1.0
2023-05-03 15:15:00+01:00,14.6,72.0,9.6,12.6,0.0,0.0,0.0,990.4,96.0,12.6,3.0,13.2,0.387,1.0
2023-05-03 15:35:00+01:00,14.6,72.0,9.6,12.6,0.0,0.0,0.0,990.4,96.0,12.6,3.0,13.2,0.387,1.0
2023-05-03 16:15:00+01:00,14.8,65.0,8.3,12.0,0.0,0.0,0.0,990.3,96.0,16.0,9.0,13.3,0.385,1.0
2023-05-03 16:35:00+01:00,14.8,65.0,8.3,12.0,0.0,0.0,0.0,990.3,96.0,16.0,9.0,13.3,0.385,1.0
2023-05-03 17:15:00+01:00,14.4,68.0,8.6,12.1,0.0,0.0,0.0,990.5,95.0,13.4,8.0,13.2,0.383,1.0
2023-05-03 17:35:00+01:00,14.4,68.0,8.6,12.1,0.0,0.0,0.0,990.5,95.0,13.4,8.0,13.2,0.383,1.0
2023-05-03 18:15:00+01:00,13.8,69.0,8.2,11.7,0.0,0.0,0.0,990.3,89.0,11.5,4.0,12.9,0.381,1.0
2023-05-03 18:35:00+01:00,13.8,69.0,8.2,11.7,0.0,0.0,0.0,990.3,89.0,11.5,4.0,12.9,0.381,1.0
2023-05-03 19:15:00+01:00,13.0,70.0,7.6,11.0,0.0,0.0,0.0,990.5,86.0,9.7,360.0,12.5,0.38,1.0
2023-05-03 19:35:00+01:00,13.0,70.0,7.6,11.0,0.0,0.0,0.0,990.5,86.0,9.7,360.0,12.5,0.38,1.0
2023-05-03 20:15:00+01:00,12.1,73.0,7.4,10.3,0.0,0.0,0.0,991.1,89.0,8.0,350.0,11.9,0.379,0.0
2023-05-03 20:35:00+01:00,12.1,73.0,7.4,10.3,0.0,0.0,0.0,991.1,89.0,8.0,350.0,11.9,0.379,0.0
2023-05-03 21:15:00+01:00,11.7,75.0,7.3,9.7,0.0,0.0,0.0,991.4,73.0,8.8,351.0,11.5,0.378,0.0
2023-05-03 21:35:00+01:00,11.7,75.0,7.3,9.7,0.0,0.0,0.0,991.4,73.0,8.8,351.0,11.5,0.378,0.0
2023-05-03 22:15:00+01:00,11.4,75.0,7.1,9.1,0.0,0.0,0.0,991.5,49.0,10.8,358.0,11.2,0.377,0.0
2023-05-03 22:35:00+01:00,11.4,75.0,7.1,9.1,0.0,0.0,0.0,991.5,49.0,10.8,358.0,11.2,0.377,0.0
2023-05-03 23:15:00+01:00,11.0,76.0,7.0,8.6,0.0,0.0,0.0,991.5,8.0,11.5,360.0,10.9,0.376,0.0
2023-05-03 23:35:00+01:00,11.0,76.0,7.0,8.6,0.0,0.0,0.0,991.5,8.0,11.5,360.0,10.9,0.376,0.0
2023-05-04 00:15:00+01:00,10.2,79.0,6.6,7.6,0.0,0.0,0.0,991.4,18.0,11.6,355.0,10.5,0.375,0.0
2023-05-04 00:35:00+01:00,10.2,79.0,6.6,7.6,0.0,0.0,0.0,991.4,18.0,11.6,355.0,10.5,0.375,0.0
2023-05-04 01:15:00+01:00,9.9,87.0,7.9,7.8,0.0,0.0,0.0,991.1,8.0,10.5,4.0,11.1,0.373,0.0
2023-05-04 01:35:00+01:00,9.9,87.0,7.9,7.8,0.0,0.0,0.0,991.1,8.0,10.5,4.0,11.1,0.373,0.0
2023-05-04 02:15:00+01:00,9.8,83.0,7.1,7.4,0.0,0.0,0.0,990.8,3.0,11.2,2.0,10.5,0.372,0.0
2023-05-04 02:35:00+01:00,9.8,83.0,7.1,7.4,0.0,0.0,0.0,990.8,3.0,11.2,2.0,10.5,0.372,0.0
2023-05-04 03:15:00+01:00,9.4,83.0,6.7,6.9,0.0,0.0,0.0,990.8,4.0,11.1,347.0,10.0,0.372,0.0
2023-05-04 03:35:00+01:00,9.4,83.0,6.7,6.9,0.0,0.0,0.0,990.8,4.0,11.1,347.0,10.0,0.372,0.0
2023-05-04 04:15:00+01:00,9.2,85.0,6.8,6.8,0.0,0.0,0.0,990.7,6.0,11.1,331.0,9.7,0.371,0.0
2023-05-04 04:35:00+01:00,9.2,85.0,6.8,6.8,0.0,0.0,0.0,990.7,6.0,11.1,331.0,9.7,0.371,0.0
2023-05-04 05:15:00+01:00,9.3,87.0,7.2,6.9,0.0,0.0,0.0,990.9,11.0,11.4,325.0,9.5,0.37,1.0
2023-05-04 05:35:00+01:00,9.3,87.0,7.2,6.9,0.0,0.0,0.0,990.9,11.0,11.4,325.0,9.5,0.37,1.0
2023-05-04 06:15:00+01:00,10.2,86.0,7.9,7.9,0.0,0.0,0.0,991.3,4.0,11.6,324.0,9.7,0.37,1.0
2023-05-04 06:35:00+01:00,10.2,86.0,7.9,7.9,0.0,0.0,0.0,991.3,4.0,11.6,324.0,9.7,0.37,1.0
2023-05-04 07:15:00+01:00,11.7,81.0,8.5,9.7,0.0,0.0,0.0,991.6,0.0,11.0,322.0,10.4,0.369,1.0
2023-05-04 07:35:00+01:00,11.7,81.0,8.5,9.7,0.0,0.0,0.0,991.6,0.0,11.0,322.0,10.4,0.369,1.0
2023-05-04 08:15:00+01:00,13.3,68.0,7.6,11.0,0.0,0.0,0.0,991.7,0.0,11.4,332.0,11.5,0.368,1.0
2023-05-04 08:35:00+01:00,13.3,68.0,7.6,11.0,0.0,0.0,0.0,991.7,0.0,11.4,332.0,11.5,0.368,1.0
2023-05-04 09:15:00+01:00,14.7,60.0,6.9,12.6,0.0,0.0,0.0,991.7,0.0,9.8,352.0,12.7,0.367,1.0
2023-05-04 09:35:00+01:00,14.7,60.0,6.9,12.6,0.0,0.0,0.0,991.7,0.0,9.8,352.0,12.7,0.367,1.0
2023-05-04 10:15:00+01:00,16.0,52.0,6.1,14.9,0.0,0.0,0.0,991.6,0.0,8.2,15.0,14.1,0.365,1.0
2023-05-04 10:35:00+01:00,16.0,52.0,6.1,14.9,0.0,0.0,0.0,991.6,0.0,8.2,15.0,14.1,0.365,1.0
2023-05-04 11:15:00+01:00,16.9,48.0,5.7,16.6,0.0,0.0,0.0,991.1,0.0,6.3,31.0,15.3,0.362,1.0
2023-05-04 11:35:00+01:00,16.9,48.0,5.7,16.6,0.0,0.0,0.0,991.1,0.0,6.3,31.0,15.3,0.362,1.0
2023-05-04 12:15:00+01:00,17.5,47.0,6.0,17.8,0.0,0.0,0.0,990.6,0.0,4.8,42.0,16.4,0.36,1.0
2023-05-04 12:35:00+01:00,17.5,47.0,6.0,17.8,0.0,0.0,0.0,990.6,0.0,4.8,42.0,16.4,0.36,1.0
2023-05-04 13:15:00+01:00,18.5,42.0,5.4,18.8,0.0,0.0,0.0,990.3,6.0,3.8,311.0,17.1,0.356,1.0
2023-05-04 13:35:00+01:00,18.5,42.0,5.4,18.8,0.0,0.0,0.0,990.3,6.0,3.8,311.0,17.1,0.356,1.0
2023-05-04 14:15:00+01:00,18.9,41.0,5.5,17.6,0.0,0.0,0.0,989.9,0.0,4.7,279.0,17.4,0.354,1.0
2023-05-04 14:35:00+01:00,18.9,41.0,5.5,17.6,0.0,0.0,0.0,989.9,0.0,4.7,279.0,17.4,0.354,1.0
2023-05-04 15:15:00+01:00,18.9,41.0,5.4,17.1,0.0,0.0,0.0,989.3,19.0,4.4,279.0,17.5,0.353,1.0
2023-05-04 15:35:00+01:00,18.9,41.0,5.4,17.1,0.0,0.0,0.0,989.3,19.0,4.4,279.0,17.5,0.353,1.0
2023-05-04 16:15:00+01:00,18.9,41.0,5.3,17.3,0.0,0.0,0.0,988.9,11.0,3.4,288.0,17.4,0.351,1.0
2023-05-04 16:35:00+01:00,18.9,41.0,5.3,17.3,0.0,0.0,0.0,988.9,11.0,3.4,288.0,17.4,0.351,1.0
2023-05-04 17:15:00+01:00,18.7,42.0,5.7,17.3,0.0,0.0,0.0,988.6,29.0,2.4,297.0,17.0,0.35,1.0
2023-05-04 17:35:00+01:00,18.7,42.0,5.7,17.3,0.0,0.0,0.0,988.6,29.0,2.4,297.0,17.0,0.35,1.0
2023-05-04 18:15:00+01:00,18.4,41.0,4.9,17.0,0.0,0.0,0.0,988.7,30.0,1.1,90.0,16.4,0.35,1.0
2023-05-04 18:35:00+01:00,18.4,41.0,4.9,17.0,0.0,0.0,0.0,988.7,30.0,1.1,90.0,16.4,0.35,1.0
2023-05-04 19:15:00+01:00,13.9,70.0,8.5,12.2,0.0,0.0,0.0,988.5,30.0,8.5,102.0,14.9,0.35,1.0
2023-05-04 19:35:00+01:00,13.9,70.0,8.5,12.2,0.0,0.0,0.0,988.5,30.0,8.5,102.0,14.9,0.35,1.0
2023-05-04 20:15:00+01:00,12.7,71.0,7.6,11.2,0.0,0.0,0.0,989.3,16.0,6.2,100.0,13.4,0.35,0.0
2023-05-04 20:35:00+01:00,12.7,71.0,7.6,11.2,0.0,0.0,0.0,989.3,16.0,6.2,100.0,13.4,0.35,0.0
2023-05-04 21:15:00+01:00,11.9,73.0,7.2,10.1,0.0,0.0,0.0,989.7,12.0,7.6,115.0,12.3,0.35,0.0
2023-05-04 21:35:00+01:00,11.9,73.0,7.2,10.1,0.0,0.0,0.0,989.7,12.0,7.6,115.0,12.3,0.35,0.0
2023-05-04 22:15:00+01:00,12.5,69.0,6.9,11.1,0.0,0.0,0.0,989.8,14.0,3.6,225.0,11.3,0.35,0.0
2023-05-04 22:35:00+01:00,12.5,69.0,6.9,11.1,0.0,0.0,0.0,989.8,14.0,3.6,225.0,11.3,0.35,0.0
2023-05-04 23:15:00+01:00,12.2,70.0,6.8,10.9,0.0,0.0,0.0,989.6,24.0,3.2,243.0,10.5,0.349,0.0
2023-05-04 23:35:00+01:00,12.2,70.0,6.8,10.9,0.0,0.0,0.0,989.6,24.0,3.2,243.0,10.5,0.349,0.0
2023-05-05 00:15:00+01:00,10.1,78.0,6.5,8.2,0.0,0.0,0.0,989.4,2.0,7.3,191.0,9.9,0.349,0.0
2023-05-05 00:35:00+01:00,10.1,78.0,6.5,8.2,0.0,0.0,0.0,989.4,2.0,7.3,191.0,9.9,0.349,0.0
2023-05-05 01:15:00+01:00,8.5,86.0,6.3,7.1,0.0,0.0,0.0,989.0,41.0,3.3,311.0,8.4,0.338,0.0
2023-05-05 01:35:00+01:00,8.5,86.0,6.3,7.1,0.0,0.0,0.0,989.0,41.0,3.3,311.0,8.4,0.338,0.0
2023-05-05 02:15:00+01:00,7.7,89.0,6.0,5.9,0.0,0.0,0.0,988.5,30.0,5.1,321.0,8.3,0.338,0.0
2023-05-05 02:35:00+01:00,7.7,89.0,6.0,5.9,0.0,0.0,0.0,988.5,30.0,5.1,321.0,8.3,0.338,0.0
2023-05-05 03:15:00+01:00,8.5,85.0,6.1,7.1,0.0,0.0,0.0,988.4,29.0,2.9,300.0,8.2,0.338,0.0
2023-05-05 03:35:00+01:00,8.5,85.0,6.1,7.1,0.0,0.0,0.0,988.4,29.0,2.9,300.0,8.2,0.338,0.0
2023-05-05 04:15:00+01:00,8.7,85.0,6.3,7.5,0.0,0.0,0.0,988.2,19.0,1.4,270.0,8.0,0.338,0.0
2023-05-05 04:35:00+01:00,8.7,85.0,6.3,7.5,0.0,0.0,0.0,988.2,19.0,1.4,270.0,8.0,0.338,0.0
2023-05-05 05:15:00+01:00,8.1,89.0,6.4,6.7,0.0,0.0,0.0,988.1,29.0,3.2,63.0,7.8,0.338,1.0
2023-05-05 05:35:00+01:00,8.1,89.0,6.4,6.7,0.0,0.0,0.0,988.1,29.0,3.2,63.0,7.8,0.338,1.0
2023-05-05 06:15:00+01:00,8.5,91.0,7.1,7.3,0.0,0.0,0.0,988.3,26.0,2.9,83.0,8.4,0.338,1.0
2023-05-05 06:35:00+01:00,8.5,91.0,7.1,7.3,0.0,0.0,0.0,988.3,26.0,2.9,83.0,8.4,0.338,1.0
2023-05-05 07:15:00+01:00,11.2,83.0,8.5,10.6,0.0,0.0,0.0,988.7,8.0,1.4,90.0,9.7,0.338,1.0
